User-ID;Age
179791;22
179826;22
179857;41
179978;28
180042;63
180146;53
180348;40
180378;38
180495;80
180651;54
180722;19
180801;36
180840;33
180917;50
180925;26
180975;45
181076;53
181077;35
181084;57
181103;25
181165;39
181176;43
181212;32
181687;29
181691;26
181714;28
181736;32
181796;33
181854;29
181944;49
181948;47
181956;21
181995;25
182053;30
182088;21
182164;9
182180;30
182202;20
182275;29
182334;31
182393;35
182403;35
182414;25
182459;28
182506;40
182527;62
182746;44
182781;54
182819;44
182838;26
182847;40
182969;36
182993;40
183061;30
183088;43
183101;15
183146;49
183187;48
183196;33
183277;38
183347;35
183476;29
183532;35
183540;35
183572;29
183753;26
183883;35
183952;68
183963;27
183995;49
184265;65
184279;29
184299;31
184305;64
184401;55
184424;44
184465;33
184483;41
184513;61
184532;28
184547;46
184562;49
184789;34
184890;32
184891;50
184904;22
184918;35
185011;42
185087;41
185147;33
185154;50
185176;37
185233;31
185252;39
185254;30
185275;32
185296;51
185351;34
185402;29
185448;31
185450;35
185468;40
185514;32
185519;40
185722;24
185731;23
185771;39
186039;24
186446;47
186527;37
186547;55
186570;28
186762;18
186837;39
186848;31
186899;24
187029;55
187145;65
187170;33
187232;83
187266;66
187425;12
187517;28
187520;29
187606;53
187613;19
187624;34
187747;22
187762;24
187801;47
187822;37
187830;26
187835;50
187863;33
187904;35
187922;34
187981;23
188027;44
188273;22
188369;25
188379;51
188483;37
188513;44
188583;22
188589;20
188593;26
188659;61
188676;38
188799;23
188951;24
189066;70
189080;28
189104;26
189115;28
189139;40
189151;60
189320;39
189334;49
189392;26
189474;41
189516;37
189558;55
189678;43
189747;33
189855;33
190080;29
190347;45
190374;38
190422;35
190459;40
190521;41
190533;33
190708;43
190741;52
190807;43
190885;38
190923;45
190925;51
190939;31
191165;36
191188;80
191523;41
191548;44
191560;59
191575;30
191671;30
191716;49
191761;50
191841;33
191875;25
191883;27
192093;46
192119;39
192176;58
192185;52
192211;45
192244;26
192353;26
192428;34
192479;43
192710;53
193412;36
193458;40
193469;29
193499;41
193529;51
193560;37
193676;27
193750;49
193769;59
193798;33
193966;35
194027;63
194172;54
194202;40
194287;23
194457;54
194463;52
194514;36
194519;28
194600;51
194605;41
194614;33
194669;46
194803;44
194992;34
195049;41
195079;43
195100;52
195116;27
195182;47
195247;18
195374;51
195386;53
195469;39
195694;29
195904;36
196018;27
196047;55
196052;36
196053;35
196077;28
196106;34
196108;34
196129;26
196137;36
196148;26
196160;22
196228;40
196253;34
196282;25
196317;60
196466;30
196502;38
196621;58
196656;26
196738;39
196886;30
196891;63
197012;33
197364;30
197410;31
197424;42
197502;26
197550;40
197609;33
197659;49
197664;37
197727;16
197775;21
197828;61
197866;30
197882;35
197997;29
198012;34
198046;51
198114;34
198213;19
198214;16
198331;43
198412;17
198506;49
198564;42
198621;42
198625;30
198692;51
198699;49
198711;62
198726;46
198767;65
198930;21
198982;34
198983;29
198996;62
199092;50
199178;57
199209;32
199378;14
199416;65
199431;15
199494;57
199515;44
199857;66
200196;56
200226;39
200248;21
200252;32
200422;29
200493;56
200557;26
200568;48
200583;44
200585;18
200643;21
200674;58
200772;28
200814;31
200978;41
200993;25
201017;36
201042;34
201141;27
201290;35
201353;19
201404;28
201447;40
201475;35
201526;25
201641;19
201674;28
201677;29
201684;24
201697;29
201760;29
201768;47
201776;22
201783;25
202058;35
202063;24
202127;25
202173;29
202182;24
202195;36
202205;29
202212;29
202277;54
202324;50
202358;52
202381;53
202462;32
202711;30
202834;20
202885;62
203017;32
203044;40
203058;32
203075;23
203161;38
203240;32
203280;28
203380;38
203441;38
203506;18
203598;41
203603;37
203621;37
203649;41
203764;48
203799;54
203844;40
203900;30
203910;16
204167;30
204205;36
204333;32
204359;40
204393;23
204457;55
204522;29
204591;30
204622;24
204790;31
204864;47
204946;47
204964;24
205072;33
205197;24
205281;37
205383;36
205426;36
205473;32
205487;36
205502;24
205554;16
205735;26
205765;27
205843;37
205919;25
205922;61
205963;56
206016;25
206074;16
206109;29
206202;16
206219;19
206249;20
206393;29
206438;24
206563;45
206567;33
206675;14
206691;28
206695;45
206891;32
206944;26
206959;32
206979;22
207148;42
207246;28
207259;38
207275;22
207339;43
207341;58
207349;25
207494;42
207563;29
207616;53
207686;35
207721;39
207727;37
207748;28
207782;28
207825;52
207835;57
207924;50
207965;46
207971;53
208058;35
208112;32
208141;46
208147;41
208236;30
208251;35
208382;53
208406;30
208410;23
208415;37
208492;34
208555;12
208591;40
208600;16
208605;38
208622;44
208641;48
208665;69
208668;59
208700;35
208741;30
208786;36
208788;23
208815;23
208907;26
208960;35
209059;26
209156;48
209160;32
209229;35
209238;60
209272;50
209373;37
209464;17
209477;36
209486;24
209516;57
209536;30
209563;48
209625;33
209631;23
209756;36
209817;27
209870;41
209875;43
209985;45
210035;24
210276;67
210346;35
210485;35
210597;38
210685;25
210717;42
210791;25
210792;36
210816;29
210822;36
210874;26
210959;30
211041;30
211152;33
211176;29
211231;21
211264;38
211288;36
211303;43
211344;32
211351;42
211426;24
211430;28
211460;33
211713;45
211767;34
211770;23
211847;27
211919;38
211944;42
211961;40
212088;33
212142;37
212181;13
212252;41
212328;34
212350;44
212385;18
212467;62
212628;36
212645;21
212697;18
212797;39
212835;31
212849;59
212859;61
212923;34
212965;43
212986;39
213119;20
213197;33
213255;32
213312;47
213316;32
213350;65
213531;63
213628;31
213638;43
213641;37
213661;41
213708;36
213760;32
213839;43
213915;29
213941;20
214042;63
214138;79
214212;78
214244;23
214272;42
214315;32
214436;35
214528;31
214631;52
214651;38
214879;24
214920;35
215006;44
215071;29
215180;39
215298;32
215359;57
215421;57
215693;30
215942;24
215986;28
215988;42
216012;34
216027;54
216100;40
216155;38
216211;39
216386;25
216444;57
216466;29
216476;30
216501;35
216724;20
216745;36
216781;55
216931;51
217056;30
217089;50
217106;55
217107;34
217121;43
217173;25
217262;55
217375;35
217468;23
217512;24
217516;56
217673;34
217740;37
217811;37
217986;35
218068;35
218221;18
218240;35
218344;23
218411;45
218552;48
218568;41
218569;36
218608;31
218640;34
218760;31
218875;28
218936;43
218976;19
219008;60
219013;19
219149;44
219278;25
219482;28
219546;25
219609;37
219683;32
219924;64
219951;19
219955;34
220240;34
220278;32
220564;28
220597;26
220608;32
220626;27
220664;28
220688;27
220867;25
220911;29
220931;23
221040;29
221510;28
221543;46
221557;30
221687;34
221732;26
221753;35
221777;26
221870;45
221946;28
221948;36
222035;56
222050;45
222110;33
222152;78
222204;42
222220;30
222372;54
222488;29
222501;30
222506;57
222563;41
222614;59
222688;42
222743;36
222941;57
223066;51
223154;33
223156;31
223190;33
223210;57
223211;41
223231;17
223238;21
223253;56
223326;30
223402;36
223438;31
223461;38
223566;29
223608;31
223644;30
223784;47
223787;58
223816;26
223954;34
224115;28
224146;35
224308;57
224340;45
224349;23
224435;24
224439;18
224525;18
224768;41
224809;61
224904;27
224923;24
224927;38
224944;45
225066;38
225078;46
225087;51
225186;14
225191;18
225199;54
225379;24
225449;57
225595;37
225610;28
225612;37
225686;16
225687;16
225731;25
225810;56
225886;35
225887;13
225910;19
225938;46
225986;36
225989;27
225996;20
226003;53
226006;35
226007;24
226031;37
226069;43
226205;48
226220;45
226393;24
226394;31
226462;33
226482;21
226545;38
226702;55
226739;30
226745;38
226772;37
226847;18
226879;31
226965;47
227025;33
227054;27
227097;37
227250;32
227276;41
227327;35
227447;38
227520;33
227681;27
227702;42
227705;36
227814;48
227836;30
227859;26
227884;25
228021;32
228154;26
228311;32
228313;17
228321;22
228351;16
228445;19
228579;29
228764;39
228789;44
228868;33
228998;41
229055;32
229313;31
229329;56
229331;37
229334;30
229409;32
229502;27
229551;28
229632;23
229741;29
229742;30
229757;24
229768;23
229922;34
230030;36
230105;29
230115;44
230180;33
230293;33
230428;48
230459;39
230496;34
230522;52
230629;54
230687;47
230699;30
230708;43
230997;60
231210;44
231263;27
231264;38
231299;20
231337;26
231340;37
231351;34
231374;20
231393;28
231613;28
231694;44
231827;32
231857;46
231897;33
231993;26
232052;26
232066;30
232106;36
232541;34
232583;28
232688;22
232736;46
232756;34
232820;25
232838;39
232853;40
232929;35
232945;28
232959;43
232964;44
232990;26
233196;43
233256;36
233392;51
233430;45
233526;35
233529;44
233543;58
233578;43
233711;36
233853;23
233856;31
233889;37
233903;23
233911;41
233917;38
233928;18
233976;29
234023;40
234359;35
234565;35
234672;53
234683;23
234765;28
234879;30
234925;51
234954;26
235059;24
235099;48
235105;46
235117;47
235146;39
235221;45
235282;43
235392;27
235429;19
235498;42
235506;29
235543;53
235619;41
235684;26
235842;41
235935;43
235952;25
236058;34
236164;42
236172;34
236235;19
236237;32
236267;30
236269;21
236283;41
236340;29
236399;40
236480;34
236655;30
236727;32
236840;72
236948;35
236955;41
236959;35
237064;68
237091;54
237175;32
237264;35
237275;69
237429;46
237474;24
237477;32
237534;47
237577;19
237646;56
237748;27
238008;36
238010;29
238065;27
238120;25
238186;36
238222;28
238319;34
238350;49
238475;34
238540;32
238557;21
238607;24
238613;37
238639;22
238779;46
238781;51
238849;40
238864;32
238889;33
238961;18
239020;55
239070;47
239074;38
239423;49
239449;14
239468;26
239486;25
239554;37
239594;28
239609;42
239626;52
239688;26
239692;24
239748;46
240051;32
240131;26
240144;34
240219;38
240224;52
240225;46
240235;21
240333;33
240401;64
240403;49
240495;46
240567;33
240568;34
240609;60
240677;56
240700;15
240756;41
240789;29
240829;23
241086;28
241204;23
241239;36
241265;32
241305;20
241306;32
241367;38
241414;23
241441;53
241548;44
241565;64
241614;20
241666;35
241791;27
241980;35
242006;30
242073;28
242083;24
242097;58
242106;28
242118;46
242247;42
242248;29
242299;25
242309;17
242409;23
242445;24
242458;47
242485;43
242528;44
242637;26
242639;17
242640;23
242708;8
242824;21
242843;43
242849;33
242891;84
242914;43
242962;26
243075;13
243077;34
243142;51
243236;50
243294;25
243312;36
243328;33
243448;62
243563;57
243585;56
243745;38
243759;51
243785;31
243879;32
243929;63
243930;43
243951;56
243966;18
243984;40
244007;27
244070;47
244171;51
244189;35
244277;44
244286;22
244349;40
244359;17
244400;55
244452;61
244484;42
244517;30
244593;33
244627;32
244657;32
244662;29
244688;26
244710;30
244736;23
244814;26
244873;34
244874;29
244915;49
244964;32
244993;27
244995;30
245088;27
245102;21
245157;53
245188;55
245257;32
245287;29
245295;24
245312;51
245328;26
245346;24
245371;26
245373;29
245410;28
245649;27
245655;36
245660;33
245703;25
245782;35
245864;46
245925;57
245978;28
246000;20
246156;32
246247;29
246311;35
246333;31
246437;37
246470;31
246507;35
246512;22
246513;23
246528;31
246617;27
246671;27
246759;23
246776;21
246798;34
246959;49
247010;34
247055;25
247129;26
247240;31
247241;37
247278;51
247429;39
247444;32
247447;19
247626;35
247752;30
247829;48
247958;44
247966;46
248064;29
248098;38
248209;50
248221;62
248464;30
248468;44
248477;17
248531;47
248540;50
248547;50
248615;42
248656;34
248669;51
248718;43
248749;39
248752;25
248805;34
248850;48
248965;36
249058;38
249096;33
249140;46
249146;41
249361;37
249407;22
249480;31
249536;33
249620;33
249628;51
249634;66
249695;35
249723;32
249736;41
249791;38
249924;38
249958;12
250015;31
250101;61
250359;23
250398;50
250405;55
250456;52
250645;22
250683;41
250750;44
250851;21
250925;33
250936;36
250962;24
250984;37
251003;37
251019;52
251050;25
251093;23
251097;19
251140;25
251164;59
251170;39
251242;28
251325;26
251327;37
251339;46
251391;30
251394;25
251422;23
251467;8
251495;54
251560;48
251613;34
251637;46
251642;57
251721;57
251730;37
251844;30
251851;43
252007;35
252071;32
252222;21
252268;53
252282;42
252287;58
252292;32
252347;52
252601;49
252642;27
252806;37
252820;33
252827;36
252829;18
252846;16
252848;32
252865;30
253005;43
253106;45
253226;25
253310;38
253311;43
253482;24
253556;31
253563;33
253580;52
253602;28
253626;23
253771;49
253855;29
253871;26
253949;33
254038;32
254053;27
254064;45
254144;23
254159;39
254160;33
254201;25
254206;31
254241;35
254299;55
254355;32
254377;50
254405;33
254465;22
254467;29
254481;25
254502;41
254543;57
254754;28
254777;67
254899;54
254971;53
254995;39
255078;49
255218;46
255493;20
255546;42
255618;30
255648;44
255655;37
255661;34
255719;30
255786;36
255814;29
255846;21
256133;52
256167;14
256247;35
256270;42
256402;34
256407;58
256507;26
256603;25
256843;40
256844;36
256874;45
257024;38
257028;31
257145;45
257161;37
257198;34
257204;32
257327;39
257483;54
257493;25
257495;23
257548;45
257625;22
257699;35
257700;22
257809;51
258011;29
258084;47
258107;28
258109;37
258152;29
258160;23
258185;37
258240;41
258329;26
258534;32
258673;38
258938;27
258953;29
259004;28
259006;28
259035;38
259057;15
259064;32
259078;49
259114;55
259118;34
259259;30
259260;56
259264;45
259320;41
259378;46
259430;24
259629;51
259734;29
259829;44
259930;25
260067;32
260099;34
260183;25
260388;23
260419;32
260447;46
260678;39
260699;42
260771;63
260897;25
260959;24
261015;42
261105;50
261327;24
261603;27
261685;43
261829;32
261862;35
261998;28
262040;41
262151;34
262271;41
262311;53
262391;17
262399;48
262407;29
262469;52
262569;26
262634;17
262902;32
263107;24
263163;26
263321;61
263323;41
263325;27
263326;29
263344;17
263393;27
263413;45
263460;31
263537;47
263560;36
263601;34
263645;28
263877;44
264031;34
264082;42
264085;24
264300;44
264311;29
264317;25
264321;33
264355;36
264464;37
264525;17
264627;37
264637;24
264657;23
264996;25
265014;45
265083;25
265168;38
265205;42
265276;39
265281;32
265313;33
265403;35
265487;75
265546;28
265595;31
265607;31
265620;56
265626;37
265656;41
265827;57
265834;51
265889;30
265918;45
266056;47
266229;24
266283;62
266299;61
266312;48
266331;59
266419;36
266466;45
266478;50
266650;35
266807;35
266819;45
266840;22
266842;39
266865;33
266866;33
266892;39
267180;55
267184;32
267249;26
267282;35
267326;37
267354;40
267409;34
267453;53
267510;23
267538;49
267635;69
267642;49
267644;43
267648;37
267738;35
267788;41
268026;39
268032;34
268100;35
268156;60
268282;57
268300;25
268330;23
268540;19
268579;32
268589;28
268622;36
268639;21
268657;20
268691;37
268751;34
268786;31
268833;40
268932;38
269011;21
269140;36
269321;49
269386;36
269410;53
269439;38
269557;40
269566;9
269719;33
269728;40
269738;29
269759;23
269835;25
269841;16
269890;27
269988;31
270121;21
270156;41
270211;33
270256;45
270264;42
270352;31
270713;27
270715;40
270723;54
270737;63
270754;44
270801;56
270820;52
270828;44
270829;30
270838;53
270897;29
270906;32
271144;25
271176;39
271195;39
271284;50
271306;39
271398;65
271448;27
271460;63
271466;32
271531;32
271538;23
271558;35
271588;35
271659;21
271674;29
271705;25
272077;23
272225;49
272395;23
272407;32
272445;29
272573;23
272626;34
272715;31
272786;23
272980;24
273038;33
273063;41
273086;33
273110;51
273113;18
273190;71
273197;55
273344;37
273376;36
273440;35
273465;26
273470;57
273507;41
273718;32
273805;34
273976;20
273979;20
273993;23
274004;41
274056;24
274061;26
274199;26
274301;41
274308;33
274325;51
274363;61
274380;21
274466;21
274609;25
274618;10
274634;33
274656;40
274692;31
274772;19
274808;17
274881;33
274979;62
274983;28
275111;34
275210;29
275220;24
275274;47
275281;36
275306;24
275318;49
275357;38
275401;42
275481;64
275520;25
275611;53
275638;35
275922;47
275970;46
275994;49
276017;38
276018;33
276038;27
276050;30
276094;48
276165;20
276307;35
276313;36
276463;26
276521;17
276641;25
276670;30
276680;55
276925;22
276964;34
277157;70
277168;37
277171;54
277195;54
277203;8
277378;33
277427;48
277466;50
277478;31
277523;62
277629;50
277639;48
277711;34
277928;45
277937;40
278026;56
278137;27
278144;48
278188;34
278221;32
278356;57
278390;35
278843;28
